bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1385585,1076961,2021-05-12,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1385586,988136,2021-01-15,Assembly,"AB 85 Ting Assembly Third Reading",48,13,19,0,80
1385586,1009534,2021-02-18,Senate,"Do pass",12,3,3,0,18
1385586,1011802,2021-02-22,Senate,"Assembly 3rd Reading AB85 BUDGET (Ting) By Skinner",30,8,1,0,39
1385586,1011803,2021-02-22,Assembly,"AB 85 BUDGET Assembly Third Reading By TING",64,3,12,0,79
1385586,1013310,2021-02-22,Assembly,"AB 85 BUDGET Concurrence in Senate Amendments By TING",64,3,12,0,79
1385587,1026116,2021-03-10,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",6,0,1,0,7
1385587,1035236,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1385587,1045002,2021-04-05,Senate,"Placed on suspense file",7,0,0,0,7
1385588,1035243,2021-03-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,1,1,0,15
1385588,1053536,2021-04-14,Assembly,"Do pass",15,0,1,0,16
1385588,1060894,2021-04-22,Assembly,"AB 3 Fong Assembly Third Reading",68,6,5,0,79
1385589,1074184,2021-05-06,Senate,"Do pass as amended",5,0,0,0,5
1385591,1053532,2021-04-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1385592,1065302,2021-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1385593,1025090,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1385593,1044987,2021-04-05,Senate,"Senate 3rd Reading SB24 Caballero et al",38,0,2,0,40
1385594,1026089,2021-03-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1385594,1056392,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1385595,1036481,2021-03-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1385753,1064007,2021-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,1,1,0,15
1385755,1051949,2021-04-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",16,0,1,0,17
1385755,1075329,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1385756,1030819,2021-03-17,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1385756,1044951,2021-04-05,Senate,"Placed on suspense file",7,0,0,0,7
1385862,1057725,2021-04-20,Assembly,"Do pass and be re-referred to the Committee on [Health] with recommendation: To Consent Calendar",7,0,0,0,7
1385862,1064009,2021-04-27,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1385863,1048960,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Higher Education]",7,0,0,0,7
1385863,1061001,2021-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,0,0,0,12
1385864,1060854,2021-04-22,Assembly,"Be adopted. To third reading",12,0,0,0,12
1385866,1025087,2021-03-09,Senate,"Do pass and be ordered to the Consent Calendar",4,0,0,0,4
1385866,1033614,2021-03-22,Senate,"Consent Calendar SB71 McGuire",37,0,3,0,40
1386879,1048882,2021-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",12,0,0,0,12
1386879,1068284,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1386880,1025132,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,1,0,0,4
1386880,1050842,2021-04-12,Senate,"Senate 3rd Reading SB73 Wiener et al",25,10,5,0,40
1387073,1047488,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,1,0,9
1387074,1049014,2021-04-07,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1387075,1036495,2021-03-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Education]",12,0,0,0,12
1387077,1036470,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1387077,1047493,2021-04-07,Assembly,"Do pass as amended",14,0,2,0,16
1387077,1054727,2021-04-15,Assembly,"AB 104 Lorena Gonzalez Third Reading Urgency",77,0,1,0,78
1387347,1066753,2021-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,1,1,0,7
1387349,1074140,2021-05-06,Assembly,"Be adopted. To third reading",11,0,1,0,12
1387685,1046101,2021-04-05,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",5,0,0,0,5
1387685,1059290,2021-04-20,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1387685,1068260,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1387688,1048970,2021-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Transportation] with the recommendation: To Consent Calendar",5,0,0,0,5
1387688,1064137,2021-04-27,Senate,"Do pass and be ordered to the Consent Calendar",15,0,2,0,17
1387688,1068198,2021-05-03,Senate,"Consent Calendar SB79 Nielsen Urgency Clause",36,0,4,0,40
1387689,1029564,2021-03-16,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Health] with the recommendation: To Consent Calendar",9,0,0,0,9
1387689,1053418,2021-04-14,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1387689,1068246,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1387690,1029583,2021-03-16,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
1387690,1068173,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1387691,1029574,2021-03-16,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,1,0,0,5
1387691,1044963,2021-04-05,Senate,"Placed on suspense file",7,0,0,0,7
1387692,1029582,2021-03-16,Senate,"Do pass, but first be re-referred to the Committee on [Governance and Finance]",9,0,0,0,9
1387693,1029572,2021-03-16,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,1,1,0,9
1387693,1066764,2021-04-29,Senate,"Senate 3rd Reading SB84 Hurtado",31,3,6,0,40
1388067,1064118,2021-04-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1388068,1035209,2021-03-23,Assembly,"Do pass as amended and be re-referred to the Committee on [Military and Veterans Affairs]",17,0,2,0,19
1388068,1065166,2021-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1388071,989383,2021-01-21,Senate,"Senate 3rd Reading SB85 Skinner",22,2,15,0,39
1388071,1050822,2021-04-12,Senate,"Unfinished Business SB85 B. & F.R. (Skinner) Concurrence",39,0,1,0,40
1388071,1053417,2021-04-12,Assembly,"SB 85 B. & F. R. Senate Third Reading By TING",74,0,4,0,78
1388072,989387,2021-01-21,Senate,"Senate 3rd Reading SB86 Skinner",25,1,13,0,39
1388072,1053503,2021-04-12,Assembly,"SB 86 B. & F. R. Senate Third Reading By TING",73,0,5,0,78
1388072,1054634,2021-04-15,Senate,"Unfinished Business SB86 B. & F.R. (Skinner) Concurrence",30,0,10,0,40
1388073,989389,2021-01-21,Senate,"Senate 3rd Reading SB87 Skinner",22,2,15,0,39
1388073,1011718,2021-02-22,Senate,"Unfinished Business SB87 Caballero et al. Concurrence",38,0,1,0,39
1388073,1011719,2021-02-22,Assembly,"SB 87 Caballero Senate Third Reading By TING",77,0,2,0,79
1388074,989386,2021-01-21,Senate,"Senate 3rd Reading SB88",22,2,15,0,39
1388074,1011751,2021-02-22,Senate,"Unfinished Business SB88 B. & F.R. (Skinner) Concurrence",31,0,8,0,39
1388074,1011752,2021-02-22,Assembly,"SB 88 B. & F. R. Senate Third Reading By TING",67,1,11,0,79
1388075,989390,2021-01-21,Senate,"Senate 3rd Reading SB89",22,2,15,0,39
1388075,992302,2021-01-28,Senate,"Unfinished Business SB89 Skinner Concurrence",37,0,2,0,39
1388075,992303,2021-01-28,Assembly,"SB 89 Skinner Senate Third Reading By REYES",75,0,5,0,80
1388077,989384,2021-01-21,Senate,"Senate 3rd Reading SB91",22,2,15,0,39
1388077,992318,2021-01-28,Senate,"Unfinished Business SB91 B. & F.R. (Skinner) Concurrence",34,0,5,0,39
1388077,992319,2021-01-28,Assembly,"SB 91 B. & F. R. Senate Third Reading By REYES",72,1,7,0,80
1388078,989391,2021-01-21,Senate,"Senate 3rd Reading SB92",22,2,15,0,39
1388078,1066799,2021-04-29,Assembly,"SB 92 B. & F. R. Senate Third Reading",56,17,5,0,78
1388078,1068281,2021-05-03,Senate,"Unfinished Business SB92 B. & F.R. (Skinner) Concurrence",28,8,4,0,40
1388079,989397,2021-01-21,Senate,"Senate 3rd Reading SB93",22,2,15,0,39
1388079,1053473,2021-04-12,Assembly,"SB 93 B. & F. R. Senate Third Reading By TING",54,19,5,0,78
1388079,1054642,2021-04-15,Senate,"Unfinished Business SB93 B. & F.R. (Skinner) Concurrence",25,11,4,0,40
1388080,989385,2021-01-21,Senate,"Senate 3rd Reading SB94",22,2,15,0,39
1388080,1011714,2021-02-22,Senate,"Unfinished Business SB94 Skinner Concurrence",38,0,1,0,39
1388080,1011715,2021-02-22,Assembly,"SB 94 Skinner Senate Third Reading By TING",77,0,2,0,79
1388081,989381,2021-01-21,Senate,"Senate 3rd Reading SB95",22,2,15,0,39
1388081,1028391,2021-03-15,Assembly,"SB 95 Skinner Senate Third Reading By TING",57,19,2,0,78
1388081,1031884,2021-03-18,Senate,"Unfinished Business SB95 Skinner Concurrence",29,8,3,0,40
1388315,1048913,2021-04-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Insurance]",10,0,1,0,11
1388315,1066682,2021-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1388317,1035216,2021-03-23,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1388319,1052017,2021-04-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1388500,1054683,2021-04-15,Assembly,"Do pass as amended and be re-referred to the Committee on [Local Government]",5,2,1,0,8
1388502,1044974,2021-04-05,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,4,0,15
1388503,1044959,2021-04-05,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1388505,1048880,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",22,0,0,0,22
1388505,1065153,2021-04-28,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1388505,1074156,2021-05-06,Assembly,"AB 120 Salas Consent Calendar Second Day",77,0,1,0,78
1388507,1035251,2021-03-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,4,1,0,15
1388507,1053489,2021-04-14,Assembly,"Do pass",12,3,1,0,16
1388507,1060891,2021-04-22,Assembly,"AB 122 Boerner Horvath Assembly Third Reading",53,11,15,0,79
1388508,1054747,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,1,2,0,13
1388509,1059167,2021-04-20,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,2,0,0,8
1388510,1054713,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Natural Resources]",10,0,1,0,11
1388511,1036442,2021-03-24,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1388512,1059234,2021-04-20,Assembly,"Do pass",6,0,2,0,8
1388512,1068180,2021-05-03,Assembly,"AB 127 Kamlager Assembly Third Reading By STONE",57,8,13,0,78
1388733,1026133,2021-03-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1388733,1033683,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1388849,1025146,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,0,1,0,4
1388849,1033624,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1389028,1035259,2021-03-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1389028,1056375,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1389029,1056413,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",12,0,2,0,14
1389029,1068266,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1391001,1025092,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,0,4
1391001,1033654,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1391785,1044964,2021-04-05,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Governmental Organization]",6,7,1,0,14
1391785,1044965,2021-04-05,Senate,"[Final] hearing set for [04-05-2021]: Failed passage in Committee. Reconsideration granted",14,0,0,0,14
1394324,1028419,2021-03-15,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1394324,1062799,2021-04-26,Senate,"Senate 3rd Reading SB103 Dodd",38,0,2,0,40
1394325,1037808,2021-03-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1394325,1056352,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1394327,1065148,2021-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1394328,1025111,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,0,0,4
1394329,1035246,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Rules]",4,0,1,0,5
1394329,1068267,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1395390,1025106,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,1,0,14
1395390,1033618,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1395391,1059325,2021-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,1,0,11
1395392,988122,2021-01-15,Senate,"Senate 3rd Reading SCR6 Bradford",30,0,9,0,39
1395392,992310,2021-01-28,Assembly,"Be adopted. To Consent Calendar",10,0,2,0,12
1395392,996629,2021-02-04,Assembly,"SCR 6 Bradford Consent Calendar Second Day Regular Session",72,0,7,0,79
1398145,1016207,2021-02-25,Assembly,"AB 128 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398146,1016188,2021-02-25,Assembly,"AB 129 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398147,1016252,2021-02-25,Assembly,"AB 130 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398148,1016190,2021-02-25,Assembly,"AB 131 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398149,1016271,2021-02-25,Assembly,"AB 132 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398150,1016231,2021-02-25,Assembly,"AB 133 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398151,1016226,2021-02-25,Assembly,"AB 134 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398152,1016253,2021-02-25,Assembly,"AB 135 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398153,1016214,2021-02-25,Assembly,"AB 136 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398154,1016165,2021-02-25,Assembly,"AB 137 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398155,1016260,2021-02-25,Assembly,"AB 138 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398156,1016274,2021-02-25,Assembly,"AB 139 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398157,1016168,2021-02-25,Assembly,"AB 140 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398158,1016251,2021-02-25,Assembly,"AB 141 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398159,1016236,2021-02-25,Assembly,"AB 142 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398160,1016232,2021-02-25,Assembly,"AB 143 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398161,1016270,2021-02-25,Assembly,"AB 144 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398162,1016178,2021-02-25,Assembly,"AB 145 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398163,1016263,2021-02-25,Assembly,"AB 146 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398164,1016262,2021-02-25,Assembly,"AB 147 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398165,1016220,2021-02-25,Assembly,"AB 148 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398166,1016243,2021-02-25,Assembly,"AB 149 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398167,1016255,2021-02-25,Assembly,"AB 150 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398168,1016240,2021-02-25,Assembly,"AB 151 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398169,1016191,2021-02-25,Assembly,"AB 152 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398170,1016234,2021-02-25,Assembly,"AB 153 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398171,1016266,2021-02-25,Assembly,"AB 154 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398172,1016222,2021-02-25,Assembly,"AB 155 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398173,1016250,2021-02-25,Assembly,"AB 156 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398174,1016180,2021-02-25,Assembly,"AB 157 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398175,1016242,2021-02-25,Assembly,"AB 158 BUDGET Assembly Third Reading By TING",56,18,5,0,79
1398176,1016201,2021-02-25,Assembly,"AB 159 BUDGET Assembly Third Reading By TING",56,18,5,0,79
